population,householdsize,agePct12t29,agePct65up,medFamInc,PctPopUnderPov,MedRentPctHousInc,TotalPctDiv,PctLargHouseFam,pctUrban,PctHousOccup,ViolentCrimesPerPop
11727,2.0,16.79,31.15,27824,10.0,126,14.08,1.65,100.0,82.99,0.0
13902,2.48,25.57,15.03,30060,13.05,195,11.89,3.36,0.0,90.08,0.0
46380,2.3,27.16,14.24,26927,17.06,120,18.69,3.56,100.0,95.78,0.0
46567,3.07,29.29,8.68,42238,12.22,215,12.79,12.9,100.0,94.29,6.35
15337,2.54,22.01,19.12,26652,10.17,116,11.79,3.27,100.0,87.73,0.0
15489,2.79,21.36,12.82,48150,4.8,298,7.83,4.09,6.59,76.8,0.0
28540,2.66,38.5,11.11,31274,15.15,230,13.11,5.28,100.0,89.49,0.0
31100,2.81,25.54,13.07,44768,5.56,326,10.98,6.59,100.0,95.73,0.0
11077,2.86,25.69,7.55,46623,7.32,226,8.88,3.18,100.0,96.63,0.0
18372,2.32,24.65,18.68,20566,28.5,108,14.18,6.62,100.0,90.89,0.0
10888,2.91,23.28,6.41,72634,1.68,511,6.0,4.35,46.82,94.93,0.0
11818,4.94,65.98,5.31,60157,19.5,498,2.9,3.0,78.16,95.37,0.0
13367,2.86,20.79,15.13,47445,2.98,349,5.92,3.7,82.06,97.37,0.0
13055,2.76,24.73,12.93,52858,2.89,223,7.85,4.2,100.0,96.18,0.0
10823,2.34,24.26,18.04,36000,5.74,98,9.7,3.48,100.0,96.69,0.0
36176,3.13,24.16,3.74,54515,3.4,172,9.01,5.43,100.0,93.5,0.0
37861,3.15,28.94,4.98,51896,5.03,293,10.57,9.84,100.0,97.81,0.0
13645,2.23,21.92,17.06,34347,11.48,135,12.8,1.92,100.0,92.26,0.0
117229,2.43,28.52,9.53,53081,4.69,281,13.13,5.4,100.0,95.09,3.48
42045,2.42,23.73,18.68,26700,19.88,197,14.96,4.78,100.0,89.3,8.4
17905,2.63,30.57,7.53,64016,3.52,303,7.91,3.54,92.68,93.81,0.0
130069,2.26,23.46,14.84,48202,5.89,211,13.38,2.64,96.59,83.42,5.2
12844,3.0,25.11,11.06,61121,1.37,447,5.42,5.44,100.0,97.63,0.0
89443,2.7,25.47,8.51,37061,14.42,174,11.95,5.85,100.0,86.26,2.61
24559,2.7,24.24,7.77,62727,3.6,152,8.77,3.92,100.0,91.94,0.0
12084,3.07,25.59,7.7,50665,2.83,153,7.0,3.59,100.0,94.15,0.0
30705,3.24,30.68,9.33,19097,38.3,187,8.78,14.02,0.0,88.53,0.0
12105,2.82,27.74,12.96,37023,7.41,100,10.16,8.56,100.0,95.42,0.0
13443,3.31,38.06,7.8,28758,17.5,136,6.59,14.7,0.0,93.25,0.0
21325,2.41,25.44,14.99,33288,12.78,156,13.73,2.9,0.0,92.52,0.0
16117,2.2,20.97,16.42,40156,6.31,332,16.22,2.28,100.0,92.75,0.0
28743,2.92,57.5,6.27,23757,37.13,144,6.76,8.93,0.0,90.17,0.0
15607,3.04,27.98,5.8,41826,7.31,195,9.08,5.27,0.0,92.99,0.0
20779,3.06,22.6,8.03,65537,2.5,492,7.09,4.44,0.17,94.5,0.0
18168,2.87,29.2,12.27,30547,18.55,165,10.88,7.6,0.0,90.53,0.0
13899,2.88,28.64,10.32,31882,11.73,102,13.15,6.89,100.0,95.26,0.0
36326,2.71,32.18,6.98,41707,8.54,222,13.42,4.95,100.0,96.36,0.0
19373,3.04,26.09,4.5,54356,2.58,159,7.39,4.72,100.0,95.58,0.0
33102,2.48,27.8,10.39,35198,10.79,149,17.29,3.56,100.0,95.56,0.0
46521,2.63,34.3,3.99,41381,6.03,139,12.61,4.25,97.8,89.65,0.0
44683,2.56,29.49,9.85,25431,16.47,132,16.49,4.55,100.0,96.28,0.0
14842,2.87,31.42,11.43,31201,17.94,162,10.14,5.48,0.0,89.8,0.0
31846,2.84,26.8,9.29,42364,4.27,124,9.85,5.34,100.0,98.58,0.0
17541,2.84,25.07,8.04,59517,2.65,318,8.13,4.66,85.14,96.5,0.0
48761,2.55,26.19,10.99,36154,12.7,151,11.86,3.71,100.0,92.7,0.0
17363,2.39,26.16,15.14,25102,23.2,185,15.11,4.29,0.0,90.53,0.0
159789,2.53,29.51,9.16,39961,11.63,154,12.02,3.68,99.35,92.97,4.96
66467,2.46,24.52,14.03,29798,16.9,114,11.6,3.85,100.0,93.16,4.35
14439,2.79,44.36,14.21,26207,19.63,112,8.25,1.18,0.0,93.38,0.0
59646,2.38,27.8,15.33,31633,12.84,143,13.75,3.3,100.0,89.29,0.0
15561,2.63,25.45,10.1,42116,3.73,130,8.62,4.02,100.0,95.66,0.0
31099,3.3,30.06,11.02,31160,15.3,289,10.25,18.71,100.0,95.24,0.0
37757,2.58,25.84,13.83,32182,9.57,151,9.53,4.68,0.0,96.45,0.0
54516,2.84,21.73,8.87,75068,1.81,302,6.49,4.09,100.0,94.35,0.0
13326,2.82,20.7,14.18,80078,3.29,333,5.78,3.79,100.0,96.45,0.0
19483,2.61,21.64,17.06,56541,4.13,429,9.49,4.44,81.15,96.59,0.0
14280,2.51,24.13,17.29,18467,36.8,97,14.12,4.81,0.0,87.86,0.0
10023,2.87,28.6,4.12,38347,5.79,159,11.48,3.93,100.0,95.26,0.0
286215,2.54,29.0,8.28,33620,11.05,162,13.53,3.85,99.67,89.08,0.0
11069,2.92,28.57,9.89,36958,9.38,261,10.97,7.65,100.0,90.57,0.0
52456,2.93,66.64,2.55,32326,37.98,140,3.81,3.41,100.0,90.09,0.0
12557,2.83,22.83,14.74,67317,2.28,400,4.61,5.28,97.08,97.65,0.0
23648,2.68,23.98,9.26,62589,1.44,87,7.61,2.95,100.0,95.7,0.0
20268,3.58,46.53,1.73,24421,10.55,110,7.68,4.24,0.0,92.86,0.0
15675,2.59,24.38,15.44,32035,15.02,132,9.78,4.72,0.0,87.54,0.0
11339,2.69,30.06,5.98,38708,6.86,192,11.73,3.98,0.0,94.1,0.0
15403,2.57,24.77,21.03,32344,10.84,156,6.89,4.3,100.0,95.07,0.0
12180,2.67,29.15,11.36,22283,26.86,121,17.37,8.4,100.0,91.42,0.0
57546,2.68,26.93,13.79,32881,10.9,135,7.63,4.58,100.0,95.8,0.0
35943,2.67,28.83,11.5,50428,5.1,254,8.19,6.21,100.0,95.6,0.0
26314,3.07,28.25,7.9,33684,15.5,171,12.08,8.33,100.0,94.56,0.0
257453,2.88,28.43,9.22,29855,20.0,162,13.22,8.4,100.0,89.28,6.27
12174,2.84,18.85,11.61,139008,1.5,456,4.9,5.59,100.0,95.67,0.0
17930,2.58,21.68,16.41,49200,3.36,274,8.64,3.21,92.25,94.55,0.0
43184,2.69,24.0,10.28,46387,4.16,315,12.51,4.79,0.0,97.07,0.0
21605,2.55,26.23,14.94,41419,6.56,237,9.05,3.35,0.0,80.51,0.0
15512,2.19,23.97,20.07,38998,6.59,203,11.68,3.39,100.0,37.47,0.0
11157,2.39,22.81,17.5,40287,4.23,188,8.25,1.56,100.0,95.98,0.0
17192,2.69,30.82,9.56,38241,8.48,138,12.5,3.96,100.0,94.04,0.0
84770,2.66,42.46,8.45,31321,26.33,189,10.29,4.01,100.0,92.24,8.33
66692,2.52,24.85,13.02,50382,3.54,205,10.27,2.99,100.0,90.1,8.33
69330,4.17,34.53,5.16,33029,15.69,227,9.66,27.89,100.0,96.71,0.0
43627,2.49,28.17,11.67,30251,12.5,141,15.89,4.64,100.0,91.5,0.0
226505,3.0,31.46,8.01,40054,11.94,210,12.41,10.38,100.0,94.05,2.1
30625,2.7,27.14,11.0,46654,4.22,219,9.07,4.17,100.0,94.97,0.0
31342,3.12,29.09,5.9,37354,7.05,137,11.38,7.51,0.0,95.5,0.0
11294,2.66,30.53,15.21,53128,2.83,345,8.07,3.9,100.0,95.02,0.0
17085,2.67,25.91,12.7,32668,8.42,163,10.56,4.53,0.0,96.59,0.0
71245,2.72,26.85,12.28,29304,19.85,136,12.9,6.54,100.0,95.11,0.0
50627,2.51,27.64,13.49,28504,17.83,111,14.12,4.22,100.0,92.19,0.0
10447,2.97,28.09,7.21,45240,4.48,150,8.98,6.03,23.29,96.75,0.0
38125,2.64,28.23,12.39,29342,16.4,303,13.27,7.1,100.0,91.29,5.0
75695,2.55,31.36,9.94,29288,18.75,171,13.7,3.85,100.0,93.46,1.82
17623,2.61,23.94,18.06,45118,3.11,319,7.63,3.71,100.0,97.36,0.0
10600,2.66,21.97,13.2,45006,3.86,248,8.48,3.64,0.0,81.3,0.0
10968,2.61,27.01,12.49,35328,8.77,131,11.6,5.14,0.0,93.53,0.0
17647,2.56,27.35,12.17,33593,13.21,156,14.5,5.2,0.0,96.07,0.0
99405,2.53,29.2,10.29,34144,8.61,151,10.68,3.49,100.0,95.76,2.99
13532,2.42,23.63,17.23,27034,16.56,135,14.23,2.16,0.0,92.13,0.0
151976,2.92,27.6,7.8,39093,8.97,190,10.87,5.02,96.41,93.22,4.6
69496,2.52,27.36,12.36,30643,12.74,176,13.51,3.76,100.0,93.61,0.0
27596,2.63,28.87,10.21,27875,13.52,148,12.23,4.7,0.0,87.54,0.0
16554,2.52,25.68,13.14,56396,2.94,196,11.23,1.74,97.32,92.54,0.0
17866,4.29,54.63,3.01,25356,11.19,146,7.01,4.84,0.0,93.87,0.0
15181,2.54,26.84,12.05,37328,6.07,191,10.09,2.69,0.0,87.58,0.0
12339,2.72,20.29,20.31,46208,1.93,284,3.77,4.05,100.0,98.97,0.0
57287,2.26,22.74,16.39,32972,18.77,189,13.72,2.69,100.0,90.02,10.13
10200,3.04,24.53,12.67,108751,3.6,526,4.98,3.96,91.49,95.5,0.0
12828,2.7,25.34,11.73,32176,7.62,114,11.49,4.08,58.34,95.99,0.0
20030,2.81,33.24,9.52,34699,9.8,147,11.94,3.3,0.0,93.17,0.0
13325,2.61,21.28,18.55,34772,7.72,233,8.79,4.06,0.0,61.64,0.0
15979,2.71,29.51,8.09,37793,5.38,102,11.03,4.32,100.0,96.91,0.0
19460,2.54,23.98,15.67,22258,31.79,175,13.49,5.45,0.0,88.45,0.0
12002,2.95,24.35,8.02,57127,2.09,411,6.57,5.28,85.99,97.34,0.0
78118,3.12,30.67,8.73,45007,11.44,273,10.69,13.33,100.0,97.0,0.0
12001,2.62,24.79,17.28,25371,19.59,142,11.04,5.47,0.0,85.22,0.0
30744,2.43,22.48,13.35,48440,4.66,168,11.95,2.75,100.0,97.55,0.0
22125,2.46,24.0,19.62,23897,24.28,139,11.43,3.91,100.0,89.83,0.0
29813,2.69,27.08,13.02,31048,21.83,197,12.85,7.15,100.0,93.93,0.0
59682,3.82,34.82,4.72,46480,7.36,198,9.3,11.59,100.0,96.9,0.0
13521,3.1,29.81,12.98,29441,13.97,119,10.92,5.37,0.0,94.73,0.0
103907,2.68,28.08,12.82,28517,17.74,164,14.52,5.65,100.0,91.62,6.76
18820,2.71,25.15,13.66,40914,4.0,229,7.36,3.37,78.9,96.75,0.0
30996,1.81,12.81,42.31,26931,15.96,243,11.77,2.18,100.0,69.1,0.0
11219,2.55,27.43,9.31,40271,4.85,117,12.19,2.73,100.0,92.29,0.0
187106,2.67,28.57,10.53,31959,18.08,197,13.32,6.24,100.0,91.3,3.5
19974,2.88,25.52,5.79,73978,2.64,124,6.83,4.14,79.35,95.69,0.0
52931,2.28,27.8,15.6,37943,9.24,206,15.02,2.89,100.0,96.08,0.0
59564,3.2,30.73,10.8,34416,14.0,196,10.97,13.84,100.0,97.0,0.0
33592,2.87,23.28,7.87,52752,1.7,135,5.74,3.74,100.0,96.64,0.0
10014,2.9,41.51,12.97,25598,28.09,145,8.25,3.45,0.0,92.33,0.0
24146,2.6,24.26,12.62,53208,3.76,205,7.96,3.78,91.9,92.51,0.0
27244,2.96,28.13,14.33,39755,5.74,339,6.77,3.6,70.76,92.0,0.0
17864,2.75,21.03,11.85,109512,2.54,287,6.62,4.26,62.82,94.84,0.0
15644,3.17,26.22,9.98,37181,6.83,129,7.79,16.35,0.0,94.72,0.0
30354,2.53,29.16,13.24,28715,17.38,136,12.46,2.97,0.0,91.92,0.0
13747,2.78,27.77,11.36,40940,5.92,365,13.28,9.71,100.0,90.75,0.0
108777,3.26,31.46,7.53,33121,15.58,213,12.12,15.8,100.0,96.48,8.33
11114,2.93,28.89,4.49,42843,7.83,208,9.1,3.81,100.0,90.1,0.0
14536,2.52,26.17,12.69,44334,7.7,346,8.11,4.37,100.0,95.5,0.0
14213,2.08,34.4,2.69,60105,1.54,128,10.93,1.83,0.0,88.02,0.0
69512,2.66,28.5,10.71,21900,31.72,115,15.25,7.11,100.0,93.54,9.84
109199,2.92,27.49,9.96,41183,8.48,246,12.51,9.13,100.0,93.69,11.45
10511,2.76,25.5,13.39,25904,22.09,127,10.07,6.5,0.0,91.99,0.0
97291,2.96,29.54,7.21,41339,9.9,201,13.73,7.29,99.38,90.84,0.0
16466,2.87,27.4,9.27,24268,23.23,149,16.93,7.85,98.4,89.52,0.0
17488,2.45,22.84,18.69,26595,18.05,126,15.48,4.28,0.0,95.52,0.0
20125,3.49,30.62,10.73,18581,36.8,171,10.11,19.12,100.0,88.02,0.0
18530,2.81,26.38,12.47,62471,2.39,438,6.19,5.96,90.55,97.29,0.0
13993,2.81,20.6,14.26,40434,4.05,118,4.51,3.72,81.17,98.19,0.0
126272,2.38,26.03,15.2,29368,14.61,134,14.41,3.22,100.0,90.99,3.29
75450,2.57,28.48,12.94,30459,19.53,149,13.0,6.29,100.0,89.41,4.35
93643,2.38,26.98,13.2,42138,8.32,256,13.93,5.49,100.0,95.29,5.48
44389,2.49,25.77,13.09,28490,15.56,143,14.11,3.7,100.0,93.86,0.0
17208,2.6,26.7,12.99,21570,29.88,125,17.01,7.08,100.0,82.83,0.0
92639,1.88,20.08,24.28,22020,25.22,212,16.52,3.61,100.0,79.0,5.75
63374,2.75,27.59,8.35,50040,7.77,160,12.23,5.8,100.0,94.21,0.0
11304,2.43,23.99,17.24,29559,12.06,120,10.58,3.59,100.0,95.91,0.0
198525,2.62,26.52,12.14,26894,25.26,166,14.75,7.0,100.0,86.48,10.93
18811,2.93,30.08,4.99,42455,10.85,131,11.88,4.67,87.06,95.16,0.0
14090,2.65,41.21,11.83,26982,22.38,147,9.02,2.68,0.0,90.66,0.0
12385,2.45,29.24,11.29,39337,9.56,364,10.6,5.85,100.0,90.54,0.0
79662,2.57,28.51,9.14,46614,6.53,246,10.67,3.68,100.0,93.01,5.06
183521,2.45,31.46,10.54,36678,11.58,165,12.39,3.41,100.0,93.15,3.19
10733,2.52,24.8,17.32,23064,22.25,108,12.45,2.91,0.0,91.88,0.0
10725,2.43,26.66,14.7,34695,9.95,143,13.39,2.89,0.0,93.56,0.0
34590,3.1,66.39,3.88,35617,37.43,144,4.14,2.06,0.0,94.25,0.0
741952,2.5,28.49,10.34,35039,12.47,166,14.63,5.0,100.0,91.3,4.27
10976,2.38,23.42,20.6,25180,10.64,102,11.83,4.19,0.0,94.44,0.0
19386,2.63,26.96,11.82,37832,6.06,129,6.76,3.21,0.0,97.41,0.0
135163,2.83,29.21,10.62,36655,9.8,205,12.74,8.11,100.0,95.94,0.0
17916,2.66,27.85,9.68,40460,4.16,135,9.51,4.53,100.0,97.45,0.0
14113,2.86,24.16,7.48,65111,2.36,316,7.16,3.96,73.4,92.25,0.0
40674,2.86,27.91,10.76,31796,14.82,170,12.88,8.02,99.87,91.13,0.0
24414,2.72,33.98,10.63,41824,8.63,147,9.84,2.92,0.0,96.61,0.0
16799,2.44,26.78,13.98,25366,23.33,253,17.13,10.55,100.0,89.33,0.0
16064,2.72,26.13,13.47,38408,6.7,257,9.29,3.97,0.0,65.54,0.0
13937,2.6,19.39,11.82,79278,1.5,312,6.63,2.5,57.52,93.99,0.0
17837,2.98,28.08,10.6,24645,22.72,125,13.04,9.41,99.87,90.57,0.0
30510,2.54,25.56,11.7,55995,3.15,354,7.79,3.65,98.16,94.97,0.0
13986,3.01,30.5,10.77,27675,19.4,153,8.8,8.2,0.0,87.91,0.0
21260,2.65,33.21,11.46,27983,14.73,122,11.04,2.61,0.0,92.71,0.0
505616,2.53,27.3,12.69,22448,28.67,145,16.49,7.77,100.0,89.07,3.35
98640,2.57,25.22,14.32,24997,21.65,153,14.02,4.91,100.0,93.79,2.99
18374,2.74,29.5,4.89,44844,5.8,147,10.56,3.45,100.0,96.58,0.0
93613,2.56,31.54,9.11,49460,6.23,305,12.87,6.08,100.0,96.49,4.17
55180,2.68,36.28,11.34,32441,18.82,150,8.24,3.9,100.0,96.46,0.0
293742,4.1,38.27,5.02,34760,18.15,278,9.07,32.29,100.0,95.52,5.76
24363,2.46,18.45,22.87,31639,8.14,196,10.42,2.89,0.0,77.22,0.0
16569,2.87,32.94,10.01,40361,7.33,172,6.76,3.92,100.0,97.24,0.0
15517,2.96,19.86,8.8,66415,3.91,530,5.14,3.27,72.48,98.0,0.0
27099,2.97,27.55,6.03,46683,4.91,235,10.13,5.78,0.0,85.66,0.0
18074,2.6,24.63,14.03,29560,11.89,121,12.22,3.7,0.0,91.23,0.0
63221,2.36,25.52,15.88,36085,5.25,142,10.69,3.21,100.0,97.44,10.0
18911,2.51,27.02,12.0,34399,6.25,146,15.1,3.91,100.0,93.32,0.0
18177,2.6,24.28,14.37,29892,12.95,141,10.69,3.55,0.0,93.83,0.0
64407,2.45,22.49,21.48,37431,6.51,189,9.75,3.07,100.0,89.82,5.6
148134,2.76,29.88,7.1,37086,11.46,149,13.25,6.23,100.0,87.67,10.33
28301,2.4,29.21,13.51,33303,11.27,145,14.36,2.96,100.0,92.91,0.0
25899,2.65,28.4,10.46,29773,19.75,111,13.63,4.93,100.0,88.43,0.0
21472,2.81,30.61,8.33,31618,14.36,179,14.45,8.08,0.0,89.92,0.0
38686,2.86,28.4,5.57,40380,4.33,175,10.34,3.82,100.0,94.43,0.0
82169,2.7,27.8,3.15,51198,4.52,209,11.77,3.61,100.0,92.3,2.61
33249,3.06,28.5,9.77,26811,21.36,166,12.54,10.16,0.0,95.96,0.0
393069,2.9,32.58,5.44,39112,5.86,136,10.69,4.8,99.1,92.2,7.87
43726,2.62,29.32,7.74,33721,11.77,145,13.87,4.54,100.0,92.45,0.0
13316,2.89,26.29,9.48,37485,4.48,269,12.0,4.71,100.0,93.6,0.0
983403,2.66,28.64,8.89,34172,14.18,162,14.74,7.37,99.75,87.65,2.57
15915,2.44,27.52,14.75,27029,12.93,126,15.19,3.45,100.0,94.24,0.0
11822,2.73,25.53,11.99,46334,3.07,213,8.3,3.68,72.92,95.02,0.0
13400,2.91,24.63,7.43,67261,1.49,415,5.74,4.72,0.09,96.3,0.0
12131,2.27,27.57,11.01,36859,6.78,87,15.09,3.34,100.0,93.34,0.0
10667,2.94,19.72,15.49,131315,4.22,0,4.2,5.69,100.0,95.7,0.0
56065,4.03,36.97,5.0,24268,24.28,168,8.99,27.82,100.0,95.78,0.0
18794,2.67,26.24,12.15,32413,16.34,178,13.67,3.93,0.0,92.05,0.0
15990,2.59,23.23,15.8,53178,2.2,186,6.99,4.85,100.0,97.06,0.0
11151,2.6,30.08,15.11,24583,25.19,123,11.56,5.15,0.0,91.32,0.0
36006,2.53,27.37,11.9,39531,6.73,196,13.51,2.79,0.0,90.6,0.0
15124,2.56,21.05,14.45,43315,7.33,185,10.77,2.54,100.0,92.53,0.0
54827,2.54,26.63,14.18,27723,20.18,131,14.25,6.65,100.0,94.03,0.0
45991,2.51,25.96,13.15,31347,15.44,146,14.53,4.01,100.0,94.72,0.0
13420,2.32,18.94,21.31,58177,2.58,386,6.99,2.47,100.0,96.51,0.0
43764,2.42,28.38,11.72,34084,8.86,139,12.46,3.82,100.0,93.85,0.0
69348,2.83,22.49,12.63,61080,2.52,283,6.68,4.22,100.0,95.13,2.56
49832,2.64,27.96,12.63,38534,8.33,262,10.31,4.3,100.0,92.94,0.0
67561,3.84,32.66,5.62,33459,8.96,123,5.85,25.2,100.0,97.88,0.0
22259,2.63,33.99,9.72,84064,6.78,446,8.23,2.94,100.0,94.09,0.0
12340,2.59,25.03,11.9,27207,15.21,93,13.18,3.55,0.0,84.99,0.0
18910,2.43,24.79,14.08,36688,8.54,171,11.22,3.32,100.0,97.38,0.0
11215,2.85,25.06,9.19,43596,6.46,190,12.74,8.5,93.37,61.17,0.0
20212,2.98,25.03,10.3,57187,2.54,305,6.53,4.75,98.63,96.51,0.0
10971,2.9,24.95,8.38,44054,4.86,157,6.35,3.1,58.58,97.33,0.0
17336,2.28,25.7,13.52,34744,17.87,176,15.55,5.71,100.0,92.55,6.95
11041,2.8,26.91,11.89,43947,6.1,407,8.08,6.27,100.0,97.52,0.0
30843,2.83,35.12,4.7,33968,10.39,232,14.3,5.12,0.0,86.82,0.0
11824,2.39,23.46,17.59,32219,10.97,131,8.64,1.52,0.0,91.27,0.0
51618,2.49,26.35,13.99,46136,3.87,241,10.89,2.98,95.6,95.58,0.0
45206,2.49,28.56,13.73,26904,20.67,187,17.43,7.8,99.18,84.83,11.03
22779,2.44,24.25,15.22,38421,5.2,150,8.6,2.61,95.01,95.63,0.0
19971,2.43,20.16,13.07,65024,3.34,401,9.15,2.0,100.0,94.15,0.0
45309,2.49,25.64,13.94,28090,14.31,148,11.6,3.38,0.0,84.02,0.0
110642,2.88,27.8,5.74,58064,3.71,300,10.59,5.95,100.0,93.54,0.0
80561,2.72,30.86,8.31,26659,15.94,143,12.56,4.5,99.79,85.4,6.85
13324,2.68,23.49,14.24,52935,1.79,146,7.1,4.15,100.0,95.67,0.0
11795,2.64,28.51,8.91,43628,5.07,194,11.67,3.44,0.0,93.11,0.0
25042,2.42,32.63,11.32,38281,9.35,170,10.48,2.94,100.0,91.49,0.0
19195,2.59,32.15,14.3,33184,19.05,154,8.7,4.41,0.0,94.29,0.0
13882,2.79,25.61,9.9,45543,5.68,188,9.88,3.83,0.0,97.59,0.0
19231,2.48,22.6,14.22,43336,3.3,125,8.47,1.87,78.01,95.96,0.0
33467,3.0,23.48,10.34,65249,3.46,376,5.33,4.92,91.58,93.91,0.0
23500,2.61,25.66,6.89,49087,2.71,97,9.07,2.46,100.0,96.96,0.0
28148,2.71,23.2,14.35,45496,7.79,249,11.34,6.99,100.0,88.2,0.0
49381,2.51,29.86,13.95,31421,17.27,157,12.44,2.83,100.0,92.63,0.0
21010,2.66,31.24,6.03,41971,7.15,129,12.94,4.47,83.54,93.55,0.0
13229,2.75,20.64,14.32,59868,2.96,264,7.12,4.07,100.0,95.28,0.0
16946,2.46,24.38,15.46,27520,16.78,98,11.91,4.71,0.0,93.67,0.0
74840,2.75,23.92,6.87,55584,4.42,233,10.47,3.37,100.0,94.73,2.94
14599,2.58,24.65,13.25,29387,13.3,209,17.19,6.1,0.0,97.2,0.0
30831,2.44,21.46,13.09,65913,3.45,191,10.31,3.03,100.0,94.57,0.0
51412,2.63,27.35,12.63,37516,6.19,169,11.04,4.85,100.0,97.56,0.0
21910,2.77,31.27,9.85,24840,18.29,172,11.06,4.49,0.0,86.73,0.0
19489,3.69,30.6,8.36,20386,31.2,170,9.28,19.07,0.0,95.34,0.0
23782,2.8,25.77,14.26,52554,4.69,440,6.87,5.53,100.0,97.03,0.0
516259,2.18,27.39,13.39,39860,12.38,222,14.32,4.28,100.0,95.05,3.49
60640,2.53,27.32,12.33,45631,4.35,215,9.84,2.86,100.0,95.87,0.0
26690,2.75,18.3,14.36,81568,2.14,428,5.59,3.33,100.0,96.75,0.0
80505,2.64,26.86,12.74,30743,13.8,134,10.96,5.33,100.0,94.75,5.41
11104,3.09,27.76,8.84,47458,3.89,287,7.89,6.61,63.57,97.11,0.0
19781,3.1,25.3,3.82,55594,2.15,300,7.69,4.17,0.0,94.76,0.0
119363,2.84,29.87,7.09,32371,14.15,127,14.4,7.89,100.0,88.44,7.11
50677,3.75,67.8,3.93,43125,33.77,240,4.22,2.94,100.0,93.73,0.0
15586,2.92,27.3,5.81,51924,3.24,310,7.26,4.78,100.0,86.37,0.0
10862,2.41,22.32,15.56,37546,5.32,121,8.36,2.28,100.0,93.55,0.0
15527,3.09,24.32,2.74,55113,1.08,284,7.5,4.42,100.0,93.53,0.0
12199,2.45,26.06,16.79,42470,6.25,231,9.63,3.37,100.0,94.4,0.0
26243,2.49,25.45,10.39,43723,3.48,108,10.72,2.44,100.0,95.12,0.0
10683,2.76,28.35,12.93,23226,24.03,148,12.48,6.65,0.0,90.95,0.0
17987,2.51,24.68,14.46,32917,8.27,128,12.85,4.17,100.0,95.37,0.0
23501,2.62,20.23,12.53,78208,4.16,360,9.08,2.37,100.0,96.83,0.0
20908,2.53,25.79,16.32,21280,33.23,178,13.67,8.27,0.0,89.38,0.0
18458,2.52,42.14,7.93,28109,33.53,153,7.7,4.44,0.0,94.29,0.0
24512,2.83,25.81,8.36,50977,2.15,177,8.91,4.49,100.0,96.41,0.0
17651,3.18,26.71,8.38,55185,2.41,467,5.69,7.54,100.0,97.97,0.0
26265,2.48,28.01,10.1,39639,6.07,153,12.76,2.71,100.0,92.94,0.0
32397,2.96,26.1,8.38,55790,5.44,286,11.3,6.41,100.0,95.37,0.0
10663,3.01,50.03,10.67,28167,26.9,120,6.03,3.88,0.0,93.54,0.0
27617,2.64,27.14,10.32,35390,14.28,113,13.02,4.23,100.0,96.37,0.0
15854,3.02,50.47,10.08,26184,33.06,182,6.94,5.21,0.0,91.21,0.0
10864,2.68,26.11,15.52,23310,25.07,140,12.09,6.96,0.0,92.58,0.0
51555,2.63,25.97,8.66,37968,7.82,168,12.75,4.25,100.0,95.56,0.0
19572,2.83,25.06,7.8,60489,2.12,326,7.22,3.64,79.52,92.39,0.0
10941,2.48,25.59,15.3,21281,31.61,104,12.84,4.17,0.0,94.21,0.0
48949,2.55,28.66,13.55,26466,20.97,171,13.47,4.07,100.0,92.61,0.0
23252,2.19,20.61,21.61,45832,7.11,218,13.7,4.0,100.0,58.06,0.0
15066,2.4,27.58,13.34,39249,5.36,157,11.62,4.24,100.0,94.67,0.0
13198,2.55,22.31,13.46,76091,5.84,359,7.35,2.93,0.0,93.32,0.0
16829,3.17,24.66,4.26,57808,2.1,242,8.44,9.46,100.0,93.91,0.0
15372,3.04,21.16,12.05,80614,1.82,292,4.23,3.75,100.0,96.4,0.0
13333,2.69,23.33,15.85,38256,4.36,130,8.23,4.31,0.0,68.97,0.0
37825,2.91,23.88,13.12,63957,3.51,239,7.68,7.0,100.0,97.5,0.0
29885,3.53,34.33,8.18,20670,33.78,190,10.12,15.98,100.0,92.05,0.0
37520,2.92,27.32,7.64,36847,8.28,198,11.96,7.25,100.0,96.27,5.77
20319,3.02,32.22,9.05,36112,8.82,275,13.28,10.45,100.0,89.99,0.0
77759,2.64,38.8,10.61,28731,26.72,165,10.68,5.06,100.0,94.46,11.31
14904,2.5,30.35,3.03,51839,4.16,144,9.9,2.12,99.2,90.19,0.0
12208,2.77,25.34,16.32,40877,6.16,169,8.59,4.37,0.0,95.7,0.0
25430,3.03,25.27,5.91,55460,4.67,333,7.13,4.62,0.0,89.08,0.0
92703,2.49,27.7,16.06,28972,14.28,209,10.52,4.0,99.75,92.39,5.93
24544,2.71,26.72,8.78,42113,4.58,221,12.26,5.08,60.02,90.52,0.0
14203,2.97,27.38,10.13,32697,13.11,173,12.2,5.88,0.0,89.81,0.0
27331,2.96,33.75,5.34,36604,13.07,289,14.6,12.42,100.0,94.36,0.0
23875,2.67,25.83,10.84,39266,7.01,144,12.8,4.11,100.0,95.38,0.0
14804,2.6,25.24,15.16,32457,15.45,152,12.28,4.7,0.0,86.41,0.0
21732,2.42,22.3,17.83,28888,18.48,139,11.09,2.95,0.0,86.36,0.0
54021,2.54,27.72,13.39,41907,6.06,185,10.93,4.24,100.0,93.85,5.66
13131,2.56,24.03,12.99,29144,14.46,123,9.2,4.04,0.0,84.38,0.0
